file,site,hole,type,core,section,distance_from_core_top1,mean_greyscale_values1,standard_deviation_of_greyscale_values1,median_of_greyscale_values1,mean_red_values1,standard_deviation_of_red_values1,median_of_red_values1,mean_green_values1,standard_deviation_of_green_values1,median_of_green_values1,mean_blue_values1,standard_deviation_of_blue_values1,median_of_blue_values1,distance_from_core_top2,mean_greyscale_values2,standard_deviation_of_greyscale_values2,median_of_greyscale_values2,mean_red_values2,standard_deviation_of_red_values2,median_of_red_values2,mean_green_values2,standard_deviation_of_green_values2,median_of_green_values2,mean_blue_values2,standard_deviation_of_blue_values2,median_of_blue_values2,Exp,Top depth CSF-B (m),Bottom depth CSF-B (m),top_depth,bot_depth,depth,age,colour
959A30X-5.dat,959,A,X,30,5,29.5,233.44652,37.190917,231,87.079679,12.763501,87,81.940642,12.544973,81,64.426203,12.096662,63,29.5,235.02802,32.530446,231,87.644935,11.010924,87,82.483297,10.908675,81,64.899784,10.835883,63,159,279.957,281.446,305.977,307.466,306.272,21.301759999999998,#575240
959A30X-5.dat,959,A,X,30,5,30.5,233.32299,42.062623,234,87.299465,14.893169,88,81.925668,14.541957,82,64.097861,12.81049,64,30.5,237.6096,29.07357,234,88.852236,10.010931,88,83.428026,9.8803259,82,65.329335,9.4013116,64,159,279.957,281.446,305.977,307.466,306.282,21.30256,#585341
959A30X-5.dat,959,A,X,30,5,31.5,232.43209,36.615779,234,87.12139,13.140583,88,81.840107,12.689467,83,63.470588,11.000021,64,31.5,235.59631,25.766508,235,88.268041,9.1455711,88,82.947368,8.8290525,83,64.380901,8.0780869,64,159,279.957,281.446,305.977,307.466,306.292,21.303359999999998,#585240
959A30X-5.dat,959,A,X,30,5,32.5,225.44599,41.882853,227,84.326738,14.689535,85,78.930481,14.447502,80,62.18877,12.970609,62,32.5,228.69256,33.132212,228,85.501358,11.381675,85,80.058664,11.365845,80,63.132537,10.639693,62,159,279.957,281.446,305.977,307.466,306.30199999999996,21.304159999999996,#55503F
959A30X-5.dat,959,A,X,30,5,33.5,223.81604,45.827454,230,83.446524,16.678532,86,78.439572,15.988571,81,61.929947,13.340016,64,33.5,230.04681,28.471367,231,85.753855,10.053383,86,80.629956,9.8009762,81,63.662996,8.8595951,64,159,279.957,281.446,305.977,307.466,306.31199999999995,21.304959999999998,#55503F
959A30X-5.dat,959,A,X,30,5,34.5,221.14011,42.347876,223,82.639572,15.305889,84,77.449733,14.786057,78,61.050802,12.596767,61,34.5,224.64057,32.879255,224,83.936922,11.67162,84,78.684067,11.399307,78,62.019576,10.217262,61,159,279.957,281.446,305.977,307.466,306.322,21.30576,#534E3E
959A30X-5.dat,959,A,X,30,5,35.5,205.12727,79.020921,223,76.575401,28.935556,84,71.905348,27.623203,78,56.646524,22.635353,61,35.5,227.58076,43.097728,227,84.94715,14.961275,85,79.776128,14.949203,79,62.857482,13.438706,62,159,279.957,281.446,305.977,307.466,306.332,21.30656,#544F3E
959A30X-5.dat,959,A,X,30,5,36.5,213.7738,44.398057,215,79.974866,15.495971,81,74.839037,15.411157,75,58.959893,13.678491,59,36.5,215.88156,39.945235,215,80.719849,13.894525,81,75.579232,13.82338,75,59.582477,12.432016,59,159,279.957,281.446,305.977,307.466,306.342,21.30736,#504B3B
959A30X-5.dat,959,A,X,30,5,37.5,211.37166,50.973984,208,78.885027,17.616361,78,73.813904,17.909308,73,58.672727,15.667589,57,37.5,213.43591,47.397124,209,79.59708,16.384497,78,74.535965,16.663266,73,59.302866,14.585329,58,159,279.957,281.446,305.977,307.466,306.352,21.308159999999997,#4F4A3B
959A30X-5.dat,959,A,X,30,5,38.5,198.32032,48.97583,193,74.919786,16.891685,73,68.880749,17.31931,67,54.519786,15.004632,52.5,38.5,199.6345,46.91806,194,75.370889,16.188227,74,69.343396,16.597856,68,54.920216,14.382774,53,159,279.957,281.446,305.977,307.466,306.36199999999997,21.30896,#4B4536
959A30X-5.dat,959,A,X,30,5,39.5,183.0754,51.741912,191,69.688235,18.411782,73,63.623529,18.518699,66,49.763636,15.008354,52,39.5,190.86883,38.40725,192,72.475897,13.595159,73,66.438901,13.629241,67,51.954036,11.426132,52,159,279.957,281.446,305.977,307.466,306.37199999999996,21.309759999999997,#484233
959A30X-5.dat,959,A,X,30,5,40.5,185.89519,63.191791,198,70.322995,23.130806,75,64.814973,22.11984,69,50.757219,18.101843,54,40.5,199.37615,41.746672,201,75.348502,14.81891,76,69.540899,14.588557,70,54.486751,12.546621,55,159,279.957,281.446,305.977,307.466,306.38199999999995,21.310559999999995,#4B4536
959A30X-5.dat,959,A,X,30,5,41.5,152.41711,87.203294,188,57.810695,32.433469,72,53.203743,30.66259,66,41.402674,24.241316,50,41.5,194.90702,40.940969,199.5,73.753444,14.434284,76,68.116391,14.555991,70,53.03719,12.2028,54,159,279.957,281.446,305.977,307.466,306.392,21.31136,#494435
959A30X-5.dat,959,A,X,30,5,42.5,197.76684,49.328006,209,74.404278,17.480745,79,69.046524,17.55162,73,54.316043,14.540072,57,42.5,203.9513,37.083559,210,76.63254,12.952507,79,71.284449,13.00949,74,56.034311,11.413158,58,159,279.957,281.446,305.977,307.466,306.402,21.31216,#4C4738
959A30X-5.dat,959,A,X,30,5,43.5,193.53155,54.650314,206,73.187166,19.565676,78,67.347594,19.592724,72,52.996791,15.706238,56,43.5,203.47288,35.994545,208,76.794915,12.620668,78.5,70.929944,12.807469,73,55.748023,10.84944,57,159,279.957,281.446,305.977,307.466,306.412,21.312959999999997,#4C4637
959A30X-5.dat,959,A,X,30,5,44.5,225.80107,39.851127,230,83.870053,13.69275,85,79.105348,13.799649,81,62.825668,12.650531,64,44.5,228.10222,33.653953,231,84.665224,11.527629,85,79.906436,11.620645,81,63.530557,10.84235,64,159,279.957,281.446,305.977,307.466,306.42199999999997,21.31376,#544F3F
959A30X-5.dat,959,A,X,30,5,45.5,215.33583,37.590804,221,80.668984,12.995536,83,75.716043,13.154883,78,58.950802,11.684214,60,45.5,217.27715,32.476477,221,81.344679,11.196189,83,76.39222,11.378435,78,59.540249,10.181216,60,159,279.957,281.446,305.977,307.466,306.43199999999996,21.314559999999997,#514C3B
959A30X-5.dat,959,A,X,30,5,46.5,219.25253,40.783668,224,81.437879,14.134154,83,77.458081,14.413856,79,60.356566,12.491336,61,46.5,221.71881,34.334039,224,82.321063,11.715301,83,78.336912,12.084464,79,61.060838,10.810712,61,159,279.957,281.446,305.977,307.466,306.44199999999995,21.315359999999995,#524E3D
959A30X-5.dat,959,A,X,30,5,47.5,220.67647,61.757457,231,81.442246,21.466652,86,77.673262,21.938034,82,61.560963,18.614166,64,47.5,228.45697,48.075779,233,84.219878,16.367972,86,80.466408,16.941045,82,63.770683,15.049885,64,159,279.957,281.446,305.977,307.466,306.452,21.31616,#54503F
959A30X-5.dat,959,A,X,30,5,48.5,229.40856,47.924387,239,84.97754,16.92006,89,81.483957,17.056527,85,62.947059,14.164095,65,48.5,236.47845,28.415612,240,87.503315,9.7741347,89,84.004972,10.068943,85,64.970166,8.9030274,66,159,279.957,281.446,305.977,307.466,306.462,21.316959999999998,#575440
959A30X-5.dat,959,A,X,30,5,49.5,249.3754,62.433496,255,91.31123,21.948586,94,88.518182,21.852158,91,69.545989,18.82415,71,49.5,258.98776,40.569525,257,94.7703,13.725145,94,91.927141,13.915147,91,72.290323,13.1385,71,159,279.957,281.446,305.977,307.466,306.472,21.31776,#5E5B48
959A30X-5.dat,959,A,X,30,5,50.5,249.74652,67.709573,262,91.354545,23.870257,96,88.43369,23.7038,93,69.958289,20.309836,73,50.5,261.55269,42.034979,264,95.636771,14.020709,97,92.602018,14.48494,94,73.313901,13.685192,74,159,279.957,281.446,305.977,307.466,306.48199999999997,21.318559999999998,#5F5C49
959A30X-5.dat,959,A,X,30,5,51.5,247.30107,74.28584,268,89.520856,26.46674,97,88.075401,26.283534,95.5,69.704813,21.649984,76,51.5,265.55747,33.579986,270,96.108621,11.267577,97,94.57069,11.588852,96,74.878161,10.877174,76,159,279.957,281.446,305.977,307.466,306.49199999999996,21.319359999999996,#605E4A
959A30X-5.dat,959,A,X,30,5,52.5,232.44813,95.864584,267,84.145989,34.307497,97,82.662032,33.913625,95,65.640107,27.743019,75,52.5,265.78397,41.222833,273,96.194002,13.960567,99,94.51836,14.166492,97,75.071603,13.236661,77,159,279.957,281.446,305.977,307.466,306.50199999999995,21.320159999999998,#605E4B
959A30X-5.dat,959,A,X,30,5,53.5,271.69144,69.38815,286,98.528342,24.604175,104,96.150802,24.185296,101,77.012299,20.748858,81,53.5,283.71955,40.526587,288,102.87598,13.762427,104,100.39832,13.723554,102,80.445251,13.194044,82,159,279.957,281.446,305.977,307.466,306.512,21.32096,#666450
959A30X-5.dat,959,A,X,30,5,54.5,283.19519,58.900256,291,102.03797,20.736703,105,99.761497,20.511903,102,81.395722,17.841571,84,54.5,291.27558,34.913723,292,104.94939,11.717209,105,102.60781,11.884636,103,83.718372,11.545793,84,159,279.957,281.446,305.977,307.466,306.522,21.321759999999998,#686653
959A30X-5.dat,959,A,X,30,5,55.5,255.49465,93.45551,288,91.852406,32.841964,104,90.951337,32.974807,103,72.690909,27.87576,82,55.5,280.83814,50.759813,292,100.92348,16.880409,105,99.957622,17.54444,104,79.957034,16.651805,83,159,279.957,281.446,305.977,307.466,306.532,21.32256,#64634F
959A30X-5.dat,959,A,X,30,5,56.5,179.54973,155.60107,264,62.979144,54.279513,95,63.447594,54.845921,94,53.122995,46.586714,74,56.5,302.72448,60.643512,320,106.15808,20.059706,112,106.96748,20.847869,113,89.598916,20.060891,95,159,279.957,281.446,305.977,307.466,306.542,21.323359999999997,#6A6A59
959A30X-5.dat,959,A,X,30,5,57.5,296.19893,94.169866,325,103.70374,32.270873,114,104.40214,32.894757,114,88.093048,29.273985,96,57.5,319.59204,45.767213,328,111.89267,14.414718,115,112.64512,15.475317,116,95.054241,16.214763,97,159,279.957,281.446,305.977,307.466,306.55199999999996,21.324159999999996,#6F705F
959A30X-5.dat,959,A,X,30,5,58.5,159.43048,163.20298,71.5,56.17754,57.224484,25,55.975936,57.238651,25,47.277005,48.843974,21,58.5,313.18249,67.309145,329,110.32489,22.458267,116,109.94831,23.374425,115,92.909283,21.852878,98,159,279.957,281.446,305.977,307.466,306.56199999999995,21.324959999999997,#6E6D5C
959A30X-5.dat,959,A,X,30,5,59.5,325.19733,81.897064,342.5,114.54225,28.11463,121,113.86845,28.417826,120,96.786631,25.721477,101,59.5,340.80157,41.612491,344,120.03812,13.085109,122,119.33184,14.033242,120,101.43161,14.965574,102,159,279.957,281.446,305.977,307.466,306.572,21.32576,#787765
959A30X-5.dat,959,A,X,30,5,60.5,243.0893,174.87874,356,82.993583,59.531423,123,84.894118,61.008499,124,75.201604,54.418611,109,60.5,358.8278,60.61528,375,122.50553,19.953948,128,125.31359,20.89175,131,111.00869,20.054489,116,159,279.957,281.446,305.977,307.466,306.582,21.32656,#7A7D6F
959A30X-5.dat,959,A,X,30,5,61.5,309.81765,127.80395,363,105.25936,43.222589,123,108.45775,44.584787,127,96.100535,40.096187,113,61.5,355.4426,50.829337,368,120.75506,16.722097,125,124.4248,17.372244,129,110.26274,16.970265,114,159,279.957,281.446,305.977,307.466,306.592,21.32736,#787C6E
959A30X-5.dat,959,A,X,30,5,62.5,330.2984,87.293063,355,110.78289,28.96556,119,116.49733,30.575447,126,103.01818,27.985812,111,62.5,348.68267,40.694866,357,116.94918,12.924016,119,122.98137,13.864893,126,108.75212,14.331471,112,159,279.957,281.446,305.977,307.466,306.602,21.328159999999997,#747A6C
959A30X-5.dat,959,A,X,30,5,63.5,266.22888,143.68266,333,90.501604,48.745457,114,93.659358,50.474262,117,82.067914,44.503397,102,63.5,338.49796,42.752342,347,115.06803,14.113398,118,119.08299,14.728583,122,104.34694,14.048129,107,159,279.957,281.446,305.977,307.466,306.61199999999997,21.32896,#737768
959A30X-5.dat,959,A,X,30,5,64.5,279.11658,123.25897,326,96.451872,42.291146,114,98.382353,43.202545,115,84.282353,37.993261,97.5,64.5,326.79399,47.01423,335,112.92674,15.297395,116,115.18723,15.810814,118,98.680025,16.417171,100,159,279.957,281.446,305.977,307.466,306.62199999999996,21.329759999999997,#707362
959A30X-5.dat,959,A,X,30,5,65.5,281.25253,112.78013,322,95.694949,38.101933,109,99.205051,39.589778,114,86.352525,35.268593,99,65.5,320.14031,45.268129,326,108.92352,14.636187,111,112.92467,15.398264,115,98.292122,15.628667,101,159,279.957,281.446,305.977,307.466,306.63199999999995,21.330559999999995,#6C7062
959A30X-5.dat,959,A,X,30,5,66.5,290.0861,103.31833,327,98.577005,34.715032,111,102.3107,36.284505,115,89.198396,32.496379,100.5,66.5,320.90651,43.994235,330,109.04911,13.9019,112,113.18047,15.111152,117,98.676923,15.31121,102,159,279.957,281.446,305.977,307.466,306.642,21.33136,#6D7162
959A30X-5.dat,959,A,X,30,5,67.5,310.7016,102.82564,346,102.62353,33.825623,114,109.53155,36.111471,122,98.546524,33.003668,110,67.5,341.11157,35.319848,348,112.66765,11.221252,115,120.25426,11.982971,123,108.18967,12.410236,111,159,279.957,281.446,305.977,307.466,306.652,21.33216,#70786C
959A30X-5.dat,959,A,X,30,5,68.5,303.33636,108.37639,340,101.74706,36.268021,114,106.53636,37.725367,119,95.052941,34.497693,107,68.5,336.23488,44.897119000000004,344,112.77699,14.868088,115,118.06821,15.001348,121,105.38968,15.271839,108,159,279.957,281.446,305.977,307.466,306.662,21.33296,#707669
959A30X-5.dat,959,A,X,30,5,69.5,299.62032,102.65684,334,99.893048,34.075316,111,105.70642,35.993696,118,94.020856,32.675752,105,69.5,329.94817,40.003634,337,110,12.940324,112,116.40518,13.475599,119,103.54299,13.76778,106,159,279.957,281.446,305.977,307.466,306.67199999999997,21.333759999999998,#6E7467
959A30X-5.dat,959,A,X,30,5,70.5,276.00535,106.79334,314,92.582353,35.793451,105,97.361497,37.248501,111,86.061497,33.81212,98,70.5,308.14525,54.116809,317,103.3682,18.058636,106,108.63658,18.480609,112,96.140466,17.682033,99,159,279.957,281.446,305.977,307.466,306.68199999999996,21.334559999999996,#676C60
959A30X-5.dat,959,A,X,30,5,71.5,284.88503,100.69548,319,95.359893,33.697906,107,100.5631,35.268822,113,88.962032,31.805407,100,71.5,313.64134,46.568839,322,104.98469,15.573076,108,110.69965,15.861228,114,97.957008,15.290968,101,159,279.957,281.446,305.977,307.466,306.69199999999995,21.335359999999994,#686E61
959A30X-5.dat,959,A,X,30,5,72.5,268.95561,123.10845,323,90.826203,41.372433,109,94.336364,42.957178,114,83.793048,38.845532,101,72.5,310.52472,68.381454,332,104.8492,22.730945,112,108.92398,23.486593,116,96.751545,22.279083,104,159,279.957,281.446,305.977,307.466,306.702,21.33616,#686C60
959A30X-5.dat,959,A,X,30,5,73.5,129.5369,97.409378,140.5,45.157754,33.554237,49,45.416043,34.021398,49,38.963102,29.968098,42,73.5,177.18343,69.780827,168,61.715237,23.653453,59,62.118343,24.206077,59,53.349852,22.141586,50,159,279.957,281.446,305.977,307.466,306.712,21.336959999999998,#3D3E35
959A30X-5.dat,959,A,X,30,5,74.5,155.55134,114.91267,168,54.847059,39.908136,60,54.590909,40.27903,60,46.113369,34.880918,49,74.5,212.06163,79.311542,216,74.690389,26.928242,76,74.436537,27.70109,75,62.934703,24.94336,64,159,279.957,281.446,305.977,307.466,306.722,21.33776,#4A4A3E
959A30X-5.dat,959,A,X,30,5,75.5,143.78449,118.79952,150,50.669519,41.171422,54,50.059893,41.170341,52.5,43.05508,36.578048,44,75.5,212.20588,81.362286,210,74.695548,27.336793,75,73.866455,27.942969,74,63.643879,26.267646,62,159,279.957,281.446,305.977,307.466,306.73199999999997,21.338559999999998,#4A493F
959A30X-5.dat,959,A,X,30,5,76.5,167.60695,113.40479,182,59.44492,39.458058,65,58.308556,39.401223,63,49.853476,34.718726,53,76.5,218.05517,76.777054,215,77.297486,25.829783,76,75.855447,26.618524,75,64.902235,24.594238,63.5,159,279.957,281.446,305.977,307.466,306.74199999999996,21.339359999999996,#4D4B40
959A30X-5.dat,959,A,X,30,5,77.5,120.47807,107.99535,117,43.041176,37.826261,43,41.381283,37.483302,40,36.055615,32.840473,34.5,77.5,186.60506,79.798814,178,66.450633,27.31732,64,64.288608,27.830406,62,55.865823,24.911425,53,159,279.957,281.446,305.977,307.466,306.75199999999995,21.340159999999997,#424037
959A30X-5.dat,959,A,X,30,5,78.5,110.06043,110.57088,84,39.065241,38.143039,30,37.454545,37.976025,28,33.540642,34.596492,25,78.5,182.06313,91.031697,168,64.171089,30.782871,59,62.138152,31.376453,58,55.753888,29.092923,50,159,279.957,281.446,305.977,307.466,306.762,21.34096,#403E37
959A30X-5.dat,959,A,X,30,5,79.5,102.03048,95.456234,83.5,37.071123,32.960257,32,34.541176,32.772366,28,30.418182,29.874062,24,79.5,159.98436,77.099911,146,57.384883,25.829348,53,54.405734,26.55006,50,48.193745,24.901786,44,159,279.957,281.446,305.977,307.466,306.772,21.34176,#393630
959A30X-5.dat,959,A,X,30,5,80.5,108.10963,94.204127,105,39.352941,33.049334,39,36.858289,32.457631,36,31.898396,28.883455,30,80.5,161.3806,71.944441,148,58.365933,24.354852,53,55.190709,24.871765,51,47.823961,22.965858,44,159,279.957,281.446,305.977,307.466,306.782,21.34256,#3A372F
959A30X-5.dat,959,A,X,30,5,81.5,112.76631,68.248432,111,41.45508,23.425413,41,37.553476,24.026828,37,33.757754,21.05682,33,81.5,135.16367,56.354167,125,49.245509,19.039387,46,45.411843,19.928034,42,40.506321,17.68766,38,159,279.957,281.446,305.977,307.466,306.792,21.343359999999997,#312D28
959A30X-5.dat,959,A,X,30,5,82.5,124.18556,58.392404,119,46.349198,19.919299,44,41.475401,20.761279,40,36.360963,18.020222,35,82.5,134.53555,51.543789,124,49.866706,17.603298,46,45.199052,18.229407,42,39.469787,16.059877,37,159,279.957,281.446,305.977,307.466,306.80199999999996,21.34416,#312D27
959A30X-5.dat,959,A,X,30,5,83.5,136.44439,76.99805,125,50.17754,26.231437,46.5,46.420856,27.455025,43,39.845989,23.562124,36,83.5,152.39695,68.211245,135,55.668293,23.065781,50,52.07622,24.400856,45,44.652439,21.015028,40,159,279.957,281.446,305.977,307.466,306.81199999999995,21.344959999999997,#37342C
959A30X-5.dat,959,A,X,30,5,84.5,113.59293,75.926495,106,42.998485,26.42448,41,37.822727,26.557524,35,32.771717,23.230776,30,84.5,138.63395,63.644223,125,51.967068,21.441173,47,46.418619,22.631398,42,40.248258,19.871206,36,159,279.957,281.446,305.977,307.466,306.822,21.34576,#332E28
959A30X-5.dat,959,A,X,30,5,85.5,113.60321,54.863143,109,43.278075,18.588147,42,37.596257,19.303165,37,32.728877,17.230747,31,85.5,123.67202,48.265991,115,46.683929,16.350049,44,41.152976,16.951384,39,35.835119,15.257319,33,159,279.957,281.446,305.977,307.466,306.832,21.34656,#2E2923
959A30X-5.dat,959,A,X,30,5,86.5,108.58128,66.466513,97,40.983957,22.355625,37,35.545989,23.695021,31,32.051337,20.665429,28,86.5,120.96299,62.535727,106,45.195558,20.941084,40,40.00987,22.224137,35,35.757557,19.631194,31,159,279.957,281.446,305.977,307.466,306.842,21.34736,#2D2823
959A30X-5.dat,959,A,X,30,5,87.5,88.43262,60.244646,88,33.802139,20.940319,34,28.81016,21.557786,28,25.820321,18.048707,26,87.5,116.42687,47.089382,109,43.572388,16.0581,41,38.736567,17.122805,36,34.11791,14.259867,32,159,279.957,281.446,305.977,307.466,306.852,21.348159999999996,#2B2622
959A30X-5.dat,959,A,X,30,5,88.5,104.19733,68.238872,100,39.846524,23.651348,39,34.419786,24.927111,32,29.931016,19.985737,29,88.5,133.24367,54.451939,131,50.026753,18.473355,50,44.832972,20.392928,45,38.383948,16.004683,37,159,279.957,281.446,305.977,307.466,306.86199999999997,21.348959999999998,#322C26
959A30X-5.dat,959,A,X,30,5,89.5,91.82246,62.110927,88,35.707487,21.440063,35,29.51123,21.880522,28,26.603743,19.13218,25,89.5,115.05014,54.348817,102,43.805874,18.409605,40,37.533668,19.461006,33,33.710602,16.859425,30,159,279.957,281.446,305.977,307.466,306.87199999999996,21.349759999999996,#2B2521
959A30X-5.dat,959,A,X,30,5,90.5,74.895187,68.793491,62,29.06738,23.917008,25,23.470588,23.598454,18,22.357219,21.487256,19,90.5,120.39519,60.587091,104,45.076923,20.601771,40,38.923077,21.11374,34,36.395192,19.171446,31,159,279.957,281.446,305.977,307.466,306.88199999999995,21.350559999999994,#2D2624
959A30X-5.dat,959,A,X,30,5,91.5,83.094118,64.59159,76.5,32.421925,22.545384,31,26.622995,22.103618,23,24.049198,20.270713,21,91.5,117.37571,52.978187,108,44.671557,17.62998,42,38.176854,18.513313,35,34.527302,17.220853,31,159,279.957,281.446,305.977,307.466,306.892,21.35136,#2C2622
959A30X-5.dat,959,A,X,30,5,92.5,69.039572,53.581105,68,27.82139,19.541896,29,21,17.908184,20,20.218182,16.441458,20,92.5,100.994,41.875817,93,39.8012,14.220871,37,31.427592,14.598034,29,29.76521,13.380488,27,159,279.957,281.446,305.977,307.466,306.902,21.352159999999998,#271F1D
959A30X-5.dat,959,A,X,30,5,93.5,67.921925,46.120603,72,27.958289,16.892521,31,20.971123,15.688283,21,18.992513,13.862079,20,93.5,96.161692,30.199688,94,38.461028,9.9781366,38,30.396352,10.966889,30,27.304312,9.6100448,27,159,279.957,281.446,305.977,307.466,306.912,21.35296,#261E1B
959A30X-5.dat,959,A,X,30,5,94.5,81.778075,50.280374,87,33.008556,18.23827,36,26.120321,17.42393,27,22.649198,14.92467,24,94.5,104.71706,35.655409,101,41.580274,11.959776,40,33.884809,12.912797,32,29.25198,11.130863,28,159,279.957,281.446,305.977,307.466,306.92199999999997,21.353759999999998,#29211D
959A30X-5.dat,959,A,X,30,5,95.5,90.08877,43.625046,94.5,36.282888,15.59886,38,29.115508,14.812527,31,24.690374,13.493627,25,95.5,103.23248,33.719725,100.5,41.200637,11.339081,40.5,33.598089,11.431772,33,28.433758,11.190614,27,159,279.957,281.446,305.977,307.466,306.93199999999996,21.354559999999996,#29211C
959A30X-5.dat,959,A,X,30,5,96.5,73.576471,48.147649,81,29.664706,18.165913,33,23.585027,16.386353,26,20.326738,13.957387,22,96.5,102.05807,28.803236,102,40.466985,10.171181,40,33.143994,10.392341,33,28.447096,8.8157327,28,159,279.957,281.446,305.977,307.466,306.94199999999995,21.355359999999997,#28211C
